scenario,gdp_prediction,year,zip_code,total_permits_adjustment,residential_permits_adjustment,commercial_permits_adjustment,retail_permits_adjustment,total_construction_cost_adjustment,residential_construction_cost_adjustment,commercial_construction_cost_adjustment,retail_construction_cost_adjustment,gdp_impact,gdp_impact_pct
neutral,845183.1179048852,2022,60660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110040.1502196861,14.968537421527394
neutral,894856.8916456371,2023,60660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,159713.923960438,21.725559650436633
neutral,640545.6302458871,2015,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-94597.33743931202,-12.867883064593254
neutral,654044.8000474063,2016,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81098.16763779277,-11.031618501793295
neutral,674570.4355439352,2017,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60572.532141263946,-8.239558127311387
neutral,707912.1877856536,2018,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-27230.77989954548,-3.7041475055238693
neutral,728632.1004720104,2019,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6510.867213188671,-0.8856600007601134
neutral,700009.3018125885,2020,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-35133.66587261064,-4.77916098187523
neutral,770532.2437087896,2021,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35389.27602359047,4.813931109893277
neutral,845183.1179048852,2022,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110040.1502196861,14.968537421527394
neutral,894856.8916456371,2023,60661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,159713.923960438,21.725559650436633
neutral,640545.6302458871,2015,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-94597.33743931202,-12.867883064593254
neutral,654044.8000474063,2016,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81098.16763779277,-11.031618501793295
neutral,674570.4355439352,2017,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60572.532141263946,-8.239558127311387
neutral,707912.1877856536,2018,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-27230.77989954548,-3.7041475055238693
neutral,728632.1004720104,2019,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6510.867213188671,-0.8856600007601134
neutral,700009.3018125885,2020,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-35133.66587261064,-4.77916098187523
neutral,770532.2437087896,2021,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35389.27602359047,4.813931109893277
neutral,845183.1179048852,2022,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110040.1502196861,14.968537421527394
neutral,894856.8916456371,2023,60707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,159713.923960438,21.725559650436633
neutral,640545.6302458871,2015,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-94597.33743931202,-12.867883064593254
neutral,654044.8000474063,2016,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81098.16763779277,-11.031618501793295
neutral,674570.4355439352,2017,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60572.532141263946,-8.239558127311387
neutral,707912.1877856536,2018,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-27230.77989954548,-3.7041475055238693
neutral,728632.1004720104,2019,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6510.867213188671,-0.8856600007601134
neutral,700009.3018125885,2020,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-35133.66587261064,-4.77916098187523
neutral,770532.2437087896,2021,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35389.27602359047,4.813931109893277
neutral,845183.1179048852,2022,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110040.1502196861,14.968537421527394
neutral,894856.8916456371,2023,60827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60601,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60602,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60603,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60604,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60605,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60606,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60607,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60608,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60609,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60610,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60611,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60612,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60613,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60614,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60615,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60616,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60617,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60618,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60619,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
