year,zip_code,residential_permits,residential_construction_cost,residential_permit_ratio,residential_cost_ratio,total_population,median_household_income,housing_units,housing_density,housing_value_per_unit,housing_units_change,housing_density_change,housing_value_per_unit_change
2016,60204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2016,60302,1,120000.0,0.3333333333333333,0.8633093525179856,0.0,0.0,1.5,0.0,80000.0,inf,0.0,1.4008066710414702
2016,60304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60402,1,15300.0,1.0,1.0,0.0,0.0,1.5,0.0,10200.0,inf,0.0,0.08832246591582682
2016,60403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60439,1,95000.0,0.5,0.9984235417761428,0.0,0.0,1.5,0.0,63333.333333333336,0.0,0.0,-0.40625
2016,60441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2016,60455,1,5000.0,1.0,1.0,0.0,0.0,1.5,0.0,3333.3333333333335,0.0,0.0,-0.98
2016,60457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60462,1,150000.0,0.2,0.2053388090349076,0.0,0.0,1.5,0.0,100000.0,0.0,0.0,0.0
2016,60463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2016,60465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2016,60473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60490,1,100000.0,1.0,1.0,0.0,0.0,1.5,0.0,66666.66666666667,inf,0.0,0.0
2016,60491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60516,1,35000.0,0.1111111111111111,0.2583025830258302,0.0,0.0,1.5,0.0,23333.333333333332,inf,0.0,0.0
2016,60520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60525,4,901000.0,0.0975609756097561,0.6719367588932806,0.0,0.0,6.0,0.0,150166.66666666666,inf,0.0,224.25
2016,60527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60601,0,0.0,0.0,0.0,13695.0,103735.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60602,0,0.0,0.0,0.0,1252.0,85313.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60603,0,0.0,0.0,0.0,1029.0,140500.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60604,1,300000.0,0.25,0.1662233121546364,619.0,150125.0,1.5,0.0024232633279483036,200000.0,inf,inf,1.0
2016,60605,2,10298807.0,0.25,0.8613846463568785,26623.0,99725.0,3.0,0.00011268452090297862,3432935.6666666665,inf,inf,-0.848546955882353
2016,60606,0,0.0,0.0,0.0,3011.0,119973.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60607,3,107450000.0,0.1153846153846153,0.8198119048590927,28377.0,86476.0,4.5,0.0001585791309863622,23877777.777777776,0.5,0.45665503753039416,7.767849857201142
2016,60608,1,100000.0,0.1428571428571428,0.07380073800738,78072.0,37574.0,1.5,1.92130341223486e-05,66666.66666666667,-0.5,-0.490169330874065,0.9047619047619049
2016,60609,0,0.0,0.0,0.0,62250.0,32721.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60610,0,0.0,0.0,0.0,38438.0,77094.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60611,4,60170000.0,0.2,0.5749438990153515,31563.0,92545.0,6.0,0.000190095998479232,10028333.333333334,1.0,0.9747805975350887,-0.4214423076923076
2016,60612,1,85000.0,0.0178571428571428,0.1459478021978022,35559.0,37137.0,1.5,4.2183413481818946e-05,56666.666666666664,-0.6666666666666667,-0.6575550493545939,0.0805084745762712
2016,60613,1,1.0,0.2,1.5243275048130642e-06,49519.0,73810.0,1.5,3.0291403299743534e-05,0.6666666666666666,0.0,-0.002625254952644429,-0.999998
2016,60614,5,2857001.0,0.3125,0.8853402640029824,69817.0,94640.0,7.5,0.00010742369336980965,380933.4666666667,4.0,3.9717833765415307,10.428004
2016,60615,2,76500.0,0.5,0.3740831295843521,40257.0,40587.0,3.0,7.452120128176467e-05,25500.0,1.0,1.047345803214348,-0.9235
2016,60616,0,0.0,0.0,0.0,52580.0,42776.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60617,0,0.0,0.0,0.0,80002.0,37254.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60618,11,1290000.0,0.5238095238095238,0.6822797664381823,95632.0,62102.0,16.5,0.00017253638949305672,78181.81818181818,1.75,1.798655261837042,0.28518057285180554
2016,60619,0,0.0,0.0,0.0,62822.0,32024.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60620,1,3000.0,0.1666666666666666,0.032258064516129,69299.0,32401.0,1.5,2.164533398750343e-05,2000.0,inf,0.0,-0.9558823529411765
2016,60622,1,1.0,0.0625,5.778506383227076e-07,54467.0,79085.0,1.5,2.7539611140690695e-05,0.6666666666666666,-0.75,-0.7451851579855693,-0.9999991678801747
2016,60623,0,0.0,0.0,0.0,88137.0,30048.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60624,0,0.0,0.0,0.0,38134.0,22160.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60625,1,75000.0,0.125,0.3293084522502744,79157.0,59601.0,1.5,1.894968227699382e-05,50000.0,0.0,-0.005381709766666409,49.0
2016,60626,0,0.0,0.0,0.0,50090.0,36978.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60628,0,0.0,0.0,0.0,68077.0,35654.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60629,0,0.0,0.0,0.0,115104.0,41471.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60630,1,100000.0,0.0714285714285714,0.1477102692610498,57627.0,67469.0,1.5,2.6029465354781613e-05,66666.66666666667,inf,inf,1.9411764705882355
2016,60631,1,250000.0,0.25,0.8944543828264758,28238.0,79458.0,1.5,5.311990934202139e-05,166666.66666666666,inf,inf,1.6246719160104983
2016,60632,3,105000.0,0.1428571428571428,0.5982905982905983,91668.0,40829.0,4.5,4.909019505170834e-05,23333.333333333332,2.0,1.9882838067809918,18.444444444444443
2016,60633,0,0.0,0.0,0.0,12817.0,50754.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60634,0,0.0,0.0,0.0,73382.0,58184.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60636,0,0.0,0.0,0.0,35779.0,27475.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60637,0,0.0,0.0,0.0,49158.0,27091.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60638,0,0.0,0.0,0.0,57746.0,64408.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60639,0,0.0,0.0,0.0,90211.0,39913.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60640,1,15000.0,0.2,0.3448196593181766,67088.0,47390.0,1.5,2.2358693059861676e-05,10000.0,-0.5,-0.5077361077987121,-0.875
2016,60641,1,45000.0,0.0909090909090909,0.2655964114973735,70642.0,53158.0,1.5,2.1233826901843095e-05,30000.0,0.0,0.02754735143399123,29.0
2016,60642,1,400000.0,0.0555555555555555,0.0493063156089866,19508.0,82404.0,1.5,7.689153167931106e-05,266666.6666666667,-0.6666666666666667,-0.6584478162805003,-0.9828937868095415
2016,60643,1,300.0,0.1428571428571428,1.394722833704872e-05,50507.0,59686.0,1.5,2.9698853624250105e-05,200.0,0.0,0.00960262933850764,-0.9925
2016,60644,1,45000.0,0.3333333333333333,0.2647058823529412,49645.0,26892.0,1.5,3.021452311411018e-05,30000.0,inf,inf,-0.4991652754590985
2016,60645,0,0.0,0.0,0.0,47131.0,49132.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60646,0,0.0,0.0,0.0,27454.0,79079.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60647,8,2360011.0,0.32,0.7133420949067008,88866.0,61028.0,12.0,0.0001350347714536493,196667.58333333334,7.0,6.946256160961446,1.360011
2016,60649,0,0.0,0.0,0.0,45218.0,26246.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60651,0,0.0,0.0,0.0,61759.0,34397.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60652,1,10000.0,0.25,0.1612903225806451,43228.0,64574.0,1.5,3.469973165540853e-05,6666.666666666667,inf,inf,1.0
2016,60653,1,800.0,0.1666666666666666,0.0011022320198401,31045.0,26176.0,1.5,4.83169592526977e-05,533.3333333333334,inf,0.0,-0.9911111111111112
2016,60654,8,251580000.0,0.25,0.6852959551559847,17328.0,93848.0,12.0,0.0006925207756232687,20965000.0,7.0,6.356417359187443,-0.5375367647058824
2016,60655,5,825000.0,0.7142857142857143,0.9927797833935018,28741.0,91102.0,7.5,0.0002609512543056957,110000.0,1.5,1.4772102571239691,-0.02941176470588236
2016,60656,1,80000.0,0.25,0.7339449541284404,27926.0,58177.0,1.5,5.371338537563561e-05,53333.333333333336,inf,inf,2.1999999999999997
2016,60657,3,1586000.0,0.5,0.9918692983931844,70105.0,84319.0,4.5,6.418943014050353e-05,352444.44444444444,inf,inf,4.874074074074074
2016,60658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60659,0,0.0,0.0,0.0,38995.0,51527.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60660,1,600000.0,0.3333333333333333,0.0471994965387035,41490.0,43794.0,1.5,3.6153289949385395e-05,400000.0,0.0,-0.01858279103398408,14.625
2016,60661,0,0.0,0.0,0.0,9343.0,101829.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60707,0,0.0,0.0,0.0,43451.0,55513.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2016,60712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,60805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,61008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,62901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,78704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,80202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90630,1,230000.0,0.5,0.8363636363636363,0.0,0.0,1.5,0.0,153333.33333333334,0.0,0.0,0.0
2016,91789,1,10000.0,1.0,1.0,0.0,0.0,1.5,0.0,6666.666666666667,0.0,0.0,0.0
2016,92101,1,300000.0,1.0,1.0,0.0,0.0,1.5,0.0,200000.0,inf,0.0,0.0
2016,92121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,98109,1,299465.0,1.0,1.0,0.0,0.0,1.5,0.0,199643.33333333334,0.0,0.0,0.0
2017,0,4,567950.0,0.4,0.5937297455518619,0.0,0.0,6.0,0.0,94658.33333333333,3.0,0.0,-0.05341666666666667
2017,2895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,10022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,30005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,30043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,30339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,33140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,45202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,46320,1,350000.0,1.0,1.0,0.0,0.0,1.5,0.0,233333.33333333334,0.0,0.0,-0.36363636363636365
2017,46323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,46373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,46385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,49128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,53214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60002,1,23294.0,0.0714285714285714,0.052746466435096,0.0,0.0,1.5,0.0,15529.333333333334,inf,0.0,0.0
2017,60004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60016,2,600000.0,0.25,0.6096922781456819,0.0,0.0,3.0,0.0,200000.0,inf,0.0,10.53846153846154
2017,60018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60048,1,7000.0,0.3333333333333333,0.3085739475424289,0.0,0.0,1.5,0.0,4666.666666666667,inf,0.0,0.0
2017,60050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60053,1,75000.0,0.1428571428571428,0.8522727272727273,0.0,0.0,1.5,0.0,50000.0,inf,0.0,0.5
2017,60056,1,20000.0,0.1666666666666666,0.2113115048548818,0.0,0.0,1.5,0.0,13333.333333333334,inf,0.0,19.000000000000004
2017,60060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60061,3,180000.0,0.5,0.6125532581027183,0.0,0.0,4.5,0.0,40000.0,0.5,0.0,2.749882816161995
2017,60062,1,350000.0,0.015625,0.3303822333650185,0.0,0.0,1.5,0.0,233333.33333333334,-0.6666666666666667,0.0,-0.08695652173913038
2017,60067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60069,1,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,inf,0.0,-1.0
2017,60070,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60076,3,230000.0,0.75,0.9019607843137256,0.0,0.0,4.5,0.0,51111.11111111111,-0.4,0.0,-0.41070971047911864
2017,60077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60093,1,3100000.0,1.0,1.0,0.0,0.0,1.5,0.0,2066666.6666666667,inf,0.0,0.5870307167235496
2017,60098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60101,1,1000.0,0.5,0.0073529411764705,0.0,0.0,1.5,0.0,666.6666666666666,inf,0.0,-0.991304347826087
2017,60103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60108,1,120000.0,0.0909090909090909,0.183206106870229,0.0,0.0,1.5,0.0,80000.0,inf,0.0,2.0
2017,60118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60154,1,60000.0,0.3333333333333333,0.9975062344139652,0.0,0.0,1.5,0.0,40000.0,inf,0.0,-0.76
2017,60155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60163,1,3200.0,1.0,1.0,0.0,0.0,1.5,0.0,2133.3333333333335,inf,0.0,0.0
2017,60172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60173,1,46000.0,0.125,0.0500544069640914,0.0,0.0,1.5,0.0,30666.666666666668,inf,0.0,0.7293233082706769
2017,60174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60191,1,22000.0,0.3333333333333333,0.4695837780149413,0.0,0.0,1.5,0.0,14666.666666666666,inf,0.0,-0.9327217125382263
2017,60192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60201,9,9000000.0,0.5625,0.3715170278637771,0.0,0.0,13.5,0.0,666666.6666666666,inf,0.0,4.970149253731343
2017,60202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60304,2,12025.0,0.2857142857142857,0.004616078540513,0.0,0.0,3.0,0.0,4008.3333333333335,inf,0.0,-0.9599166666666666
2017,60406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60409,2,3500.0,0.0526315789473684,0.0500285877644368,0.0,0.0,3.0,0.0,1166.6666666666667,inf,0.0,-0.6759259259259259
2017,60419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60429,1,3000.0,1.0,1.0,0.0,0.0,1.5,0.0,2000.0,inf,0.0,0.0
2017,60431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60440,1,10500.0,1.0,1.0,0.0,0.0,1.5,0.0,7000.0,0.0,0.0,-0.475
2017,60441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60448,1,25000.0,0.0232558139534883,0.2271137476493727,0.0,0.0,1.5,0.0,16666.666666666668,inf,0.0,0.25
2017,60451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2017,60457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60462,1,135000.0,0.1666666666666666,0.2806652806652807,0.0,0.0,1.5,0.0,90000.0,0.0,0.0,-0.09999999999999998
2017,60464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,60465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
