indicator,description,date,value
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1994-12-30,9.18
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-01-06,9.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-01-13,9.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-01-20,9.05
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-01-27,9.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-02-03,8.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-02-10,8.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-02-17,8.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-02-24,8.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-03-03,8.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-03-10,8.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-03-17,8.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-03-24,8.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-03-31,8.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-04-07,8.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-04-14,8.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-04-21,8.24
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-04-28,8.26
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-05-05,8.27
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-05-12,7.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-05-19,7.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-05-26,7.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-06-02,7.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-06-09,7.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-06-16,7.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-06-23,7.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-06-30,7.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-07-07,7.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-07-14,7.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-07-21,7.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-07-28,7.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-08-04,7.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-08-11,7.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-08-18,7.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-08-25,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-09-01,7.76
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-09-08,7.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-09-15,7.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-09-22,7.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-09-29,7.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-10-06,7.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-10-13,7.5
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-10-20,7.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-10-27,7.45
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-11-03,7.44
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-11-09,7.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-11-17,7.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-11-24,7.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-12-01,7.33
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-12-08,7.18
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-12-15,7.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-12-22,7.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1995-12-29,7.11
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-01-05,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-01-12,7.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-01-19,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-01-26,7.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-02-02,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-02-09,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-02-16,6.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-02-23,7.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-03-01,7.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-03-08,7.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-03-15,7.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-03-22,7.81
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-03-29,7.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-04-05,7.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-04-12,8.05
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-04-19,7.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-04-26,7.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-05-03,7.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-05-10,8.24
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-05-17,8.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-05-24,8.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-05-31,8.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-06-07,8.3
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-06-14,8.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-06-21,8.3
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-06-28,8.29
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-07-05,8.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-07-12,8.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-07-19,8.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-07-26,8.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-08-02,8.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-08-09,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-08-16,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-08-23,7.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-08-30,8.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-09-06,8.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-09-13,8.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-09-20,8.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-09-27,8.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-10-04,8.06
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-10-11,7.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-10-18,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-10-25,7.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-11-01,7.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-11-08,7.67
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-11-15,7.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-11-22,7.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-11-29,7.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-12-06,7.44
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-12-13,7.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-12-20,7.74
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1996-12-27,7.64
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-01-03,7.67
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-01-10,7.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-01-17,7.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-01-24,7.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-01-31,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-02-07,7.74
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-02-14,7.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-02-21,7.56
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-02-28,7.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-03-07,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-03-14,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-03-21,7.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-03-28,7.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-04-04,8.18
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-04-11,8.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-04-18,8.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-04-25,8.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-05-02,8.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-05-09,7.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-05-16,7.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-05-23,7.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-05-30,7.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-06-06,7.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-06-13,7.72
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-06-20,7.61
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-06-27,7.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-07-04,7.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-07-11,7.47
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-07-18,7.47
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-07-25,7.43
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-08-01,7.36
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-08-08,7.46
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-08-15,7.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-08-22,7.46
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-08-29,7.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-09-05,7.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-09-12,7.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-09-19,7.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-09-26,7.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-10-03,7.31
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-10-10,7.26
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-10-17,7.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-10-24,7.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-10-31,7.21
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-11-07,7.24
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-11-14,7.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-11-21,7.18
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-11-28,7.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-12-05,7.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-12-12,7.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-12-19,7.07
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1997-12-26,6.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-01-02,7.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-01-09,6.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-01-16,6.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-01-23,6.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-01-30,7.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-02-06,7.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-02-13,7.06
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-02-20,6.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-02-28,7.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-03-06,7.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-03-13,7.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-03-20,7.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-03-27,7.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-04-03,7.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-04-10,7.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-04-17,7.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-04-24,7.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-05-01,7.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-05-08,7.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-05-15,7.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-05-22,7.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-05-29,7.07
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-06-05,7.05
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-06-12,7.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-06-19,6.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-06-26,6.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-07-03,6.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-07-10,6.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-07-17,6.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-07-24,6.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-07-31,6.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-08-07,6.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-08-14,6.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-08-21,6.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-08-28,6.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-09-04,6.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-09-11,6.77
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-09-18,6.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-09-25,6.64
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-10-02,6.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-10-09,6.49
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-10-16,6.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-10-23,6.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-10-30,6.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-11-06,6.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-11-13,6.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-11-20,6.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-11-27,6.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-12-04,6.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-12-11,6.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-12-18,6.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-12-25,6.77
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1998-12-31,6.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-01-08,6.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-01-15,6.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-01-22,6.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-01-29,6.74
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-02-05,6.75
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-02-12,6.77
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-02-19,6.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-02-26,6.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-03-05,7.06
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-03-12,7.11
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-03-19,7.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-03-26,6.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-04-02,6.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-04-09,6.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-04-16,6.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-04-23,6.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-04-30,6.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-05-07,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-05-14,7.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-05-21,7.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-05-28,7.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-06-04,7.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-06-11,7.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-06-18,7.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-06-25,7.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-07-02,7.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-07-09,7.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-07-16,7.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-07-23,7.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-07-30,7.7
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-08-06,7.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-08-13,8.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-08-20,7.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-08-27,7.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-09-03,7.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-09-10,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-09-17,7.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-09-24,7.76
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-10-01,7.7
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-10-08,7.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-10-15,7.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-10-22,7.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-10-29,7.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-11-05,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-11-12,7.67
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-11-19,7.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-11-26,7.75
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-12-03,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-12-10,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-12-17,7.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-12-24,7.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,1999-12-31,8.06
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-01-07,8.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-01-14,8.18
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-01-21,8.26
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-01-28,8.25
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-02-04,8.25
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-02-11,8.36
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-02-18,8.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-02-25,8.31
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-03-03,8.27
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-03-10,8.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-03-17,8.24
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-03-24,8.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-03-31,8.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-04-07,8.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-04-14,8.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-04-21,8.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-04-28,8.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-05-05,8.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-05-12,8.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-05-19,8.64
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-05-26,8.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-06-02,8.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-06-09,8.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-06-16,8.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-06-23,8.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-06-30,8.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-07-07,8.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-07-14,8.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-07-21,8.21
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-07-28,8.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-08-04,8.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-08-11,8.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-08-18,7.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-08-25,7.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-09-01,7.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-09-08,7.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-09-15,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-09-22,7.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-09-29,7.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-10-06,7.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-10-13,7.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-10-20,7.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-10-27,7.68
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-11-03,7.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-11-10,7.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-11-17,7.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-11-24,7.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-12-01,7.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-12-08,7.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-12-15,7.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-12-22,7.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2000-12-29,7.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-01-05,7.07
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-01-12,6.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-01-19,7.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-01-26,7.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-02-02,7.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-02-09,6.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-02-16,7.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-02-23,7.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-03-02,7.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-03-09,6.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-03-16,6.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-03-23,6.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-03-30,6.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-04-06,7.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-04-13,7.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-04-20,7.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-04-27,7.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-05-04,7.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-05-11,7.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-05-18,7.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-05-25,7.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-06-01,7.24
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-06-08,7.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-06-15,7.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-06-22,7.11
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-06-29,7.11
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-07-06,7.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-07-13,7.21
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-07-20,7.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-07-27,7.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-08-03,7.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-08-10,7.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-08-17,6.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-08-24,6.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2001-08-31,6.92
